inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,49.935028842544405,47.935028842544405,46.435028842544405,45.935028842544405,43.435028842544405,42.89949493661167,40.39949493661167,38.89949493661167,37.39949493661167,35.89949493661167,34.39949493661167,32.89949493661167,30.899494936611667,28.399494936611667,25.899494936611667,23.899494936611667,22.399494936611667,20.399494936611667,18.899494936611667,17.86396103067893,15.36396103067893,15.071067811865476,13.742640687119286,13.656854249492381,15.15685424949238,15.399494936611667,14.278174593052025,15.192388155425121,16.520815280171313,16.813708498984763,19.313708498984763,21.020815280171313,22.313708498984763,23.813708498984763,25.142135623730955,26.642135623730955,28.642135623730955,31.142135623730955,33.64213562373095,35.14213562373095,37.14213562373095,39.384776310850235,38.26345596729059,36.76345596729059,36.8492424049175,36.935028842544405,36.3492424049175,37.47056274847714,39.47056274847714,40.29898987322334,41.55634918610405,inf
inf,49.3492424049175,48.31370849898476,45.81370849898476,44.31370849898476,42.81370849898476,41.31370849898476,40.31370849898476,39.05634918610405,38.72792206135786,inf,inf,inf,inf,inf,inf,inf,21.813708498984763,20.313708498984763,19.278174593052025,16.778174593052025,15.242640687119286,13.242640687119286,12.242640687119286,12.32842712474619,13.65685424949238,14.36396103067893,13.278174593052025,13.692388155425121,14.692388155425121,16.19238815542512,18.19238815542512,20.19238815542512,22.69238815542512,23.72792206135786,25.22792206135786,27.72792206135786,30.177669529663692,32.17766952966369,34.67766952966369,35.7634559672906,36.55634918610404,37.55634918610404,39.55634918610404,37.3492424049175,35.3492424049175,34.935028842544405,35.3492424049175,36.64213562373096,37.47056274847715,39.97056274847715,39.55634918610405,inf
inf,50.435028842544405,48.435028842544405,46.435028842544405,45.435028842544405,43.435028842544405,43.14213562373095,41.935028842544405,38.935028842544405,36.935028842544405,35.935028842544405,34.935028842544405,33.435028842544405,31.435028842544405,28.935028842544405,25.935028842544405,23.935028842544405,22.656854249492383,20.656854249492383,19.156854249492383,16.656854249492383,14.656854249492381,14.36396103067893,12.65685424949238,10.82842712474619,11.949747468305834,12.36396103067893,12.278174593052025,14.278174593052025,14.692388155425117,16.692388155425117,inf,inf,inf,inf,inf,inf,inf,inf,35.71320343559643,37.2634559672906,38.55634918610404,37.970562748477136,39.470562748477136,38.17766952966369,35.935028842544405,33.935028842544405,34.02081528017131,34.64213562373096,36.64213562373096,38.14213562373096,39.64213562373096,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,9.82842712474619,10.742640687119286,10.86396103067893,12.035533905932738,12.571067811865476,14.071067811865476,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,32.14213562373095,32.52081528017131,34.02081528017131,35.72792206135786,38.22792206135786,39.52081528017131,inf
inf,31.69238815542512,30.69238815542512,29.69238815542512,28.69238815542512,27.69238815542512,26.69238815542512,25.69238815542512,25.606601717798217,24.778174593052025,22.692388155425117,20.192388155425117,18.192388155425117,18.071067811865476,17.156854249492383,15.156854249492381,13.156854249492381,11.656854249492381,11.742640687119286,12.36396103067893,11.899494936611667,9.899494936611667,8.778174593052023,8.65685424949238,8.32842712474619,8.742640687119286,9.414213562373096,9.035533905932738,inf,inf,inf,inf,inf,inf,inf,inf,15.778174593052025,15.692388155425121,17.69238815542512,19.69238815542512,21.19238815542512,23.69238815542512,25.692388155425117,24.278174593052025,25.399494936611667,27.899494936611667,30.399494936611667,31.899494936611667,32.89949493661167,34.89949493661167,37.39949493661167,38.89949493661167,inf
inf,33.52081528017131,31.606601717798217,30.106601717798217,29.813708498984763,29.278174593052025,26.778174593052025,25.278174593052025,24.278174593052025,22.778174593052025,22.656854249492383,20.071067811865476,17.571067811865476,16.071067811865476,16.156854249492383,15.69238815542512,13.19238815542512,11.36396103067893,10.242640687119286,11.36396103067893,11.692388155425117,9.485281374238571,7.778174593052023,6.656854249492381,6.82842712474619,6.742640687119286,6.414213562373095,6.035533905932738,6.363961030678928,6.82842712474619,7.242640687119285,8.742640687119284,11.242640687119284,14.242640687119284,14.949747468305834,13.86396103067893,14.278174593052025,15.778174593052025,18.278174593052025,21.278174593052025,22.520815280171313,22.571067811865476,23.192388155425117,23.278174593052025,24.778174593052025,27.278174593052025,30.278174593052025,32.77817459305203,34.02081528017131,35.02081528017131,37.52081528017131,39.52081528017131,inf
inf,inf,inf,inf,30.69238815542512,28.19238815542512,26.69238815542512,26.399494936611667,24.656854249492383,22.156854249492383,20.656854249492383,19.156854249492383,17.156854249492383,15.656854249492381,14.656854249492381,14.86396103067893,12.36396103067893,10.36396103067893,9.242640687119286,10.15685424949238,9.82842712474619,8.15685424949238,6.656854249492381,5.656854249492381,5.32842712474619,4.242640687119286,3.414213562373095,3.5355339059327378,5.535533905932738,5.82842712474619,6.82842712474619,8.32842712474619,10.82842712474619,12.863961030678928,12.949747468305834,12.86396103067893,13.86396103067893,15.36396103067893,17.86396103067893,20.48528137423857,20.949747468305834,21.071067811865476,21.86396103067893,23.36396103067893,25.86396103067893,inf,inf,inf,inf,inf,inf,inf,inf
inf,36.81370849898477,34.81370849898477,32.81370849898477,30.813708498984763,28.813708498984763,27.606601717798213,26.571067811865476,24.571067811865476,22.571067811865476,21.071067811865476,19.071067811865476,16.571067811865476,15.071067811865477,14.742640687119286,13.242640687119286,11.742640687119286,9.742640687119286,8.242640687119286,8.65685424949238,7.32842712474619,8.65685424949238,6.82842712474619,5.32842712474619,2.8284271247461903,2.0,1.4142135623730951,2.914213562373095,4.414213562373095,6.414213562373095,7.949747468305833,8.242640687119286,9.32842712474619,10.65685424949238,11.449747468305834,12.949747468305834,14.278174593052025,16.278174593052025,16.949747468305834,18.656854249492383,18.949747468305834,20.449747468305834,22.449747468305834,23.278174593052025,24.778174593052025,26.778174593052025,27.813708498984763,29.520815280171313,29.106601717798217,31.106601717798217,31.106601717798217,32.60660171779821,inf
inf,37.48528137423857,34.98528137423857,32.98528137423857,30.98528137423857,28.98528137423857,26.98528137423857,25.48528137423857,24.48528137423857,23.899494936611667,22.19238815542512,19.69238815542512,17.19238815542512,15.656854249492381,13.656854249492381,12.656854249492381,11.82842712474619,10.32842712474619,8.32842712474619,6.82842712474619,5.82842712474619,6.242640687119286,5.242640687119286,4.242640687119286,2.0,0,2.0,4.242640687119286,5.242640687119286,6.242640687119286,7.242640687119286,8.242640687119286,7.82842712474619,9.32842712474619,11.82842712474619,12.535533905932738,15.035533905932738,14.828427124746192,15.828427124746192,16.82842712474619,18.32842712474619,20.32842712474619,22.32842712474619,23.82842712474619,24.69238815542512,25.69238815542512,26.69238815542512,27.69238815542512,28.69238815542512,29.69238815542512,30.69238815542512,31.69238815542512,inf
inf,37.81370849898476,36.10660171779821,33.10660171779821,31.106601717798213,29.813708498984763,27.899494936611667,25.899494936611667,25.071067811865476,23.071067811865476,21.571067811865476,19.071067811865476,16.571067811865476,15.071067811865477,15.242640687119286,12.742640687119286,11.242640687119286,9.742640687119286,8.242640687119286,7.949747468305833,6.414213562373095,4.414213562373095,3.414213562373095,2.414213562373095,1.4142135623730951,1.0,1.4142135623730951,2.414213562373095,3.414213562373095,4.414213562373095,5.414213562373095,6.414213562373095,7.414213562373095,8.914213562373096,10.414213562373096,11.914213562373096,13.414213562373096,15.414213562373096,16.242640687119287,17.242640687119287,18.242640687119287,19.742640687119287,21.742640687119287,23.742640687119287,25.742640687119287,26.813708498984763,27.106601717798217,29.106601717798217,29.4350288425444,30.81370849898476,30.727922061357855,31.727922061357855,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.535533905932738,4.82842712474619,6.82842712474619,7.535533905932738,7.82842712474619,9.32842712474619,10.82842712474619,12.82842712474619,14.035533905932738,15.535533905932738,18.035533905932738,18.36396103067893,18.656854249492383,20.656854249492383,21.86396103067893,23.36396103067893,25.692388155425117,26.02081528017131,27.692388155425117,27.31370849898476,29.31370849898476,29.31370849898476,30.81370849898476,32.020815280171306,inf
inf,47.67766952966369,45.67766952966369,44.67766952966369,44.05634918610404,44.2634559672906,43.09188309203679,41.67766952966369,39.67766952966369,39.05634918610404,39.09188309203679,38.09188309203679,36.09188309203679,34.09188309203679,32.60660171779821,30.606601717798213,28.606601717798213,27.36396103067893,25.36396103067893,23.36396103067893,21.36396103067893,19.36396103067893,17.36396103067893,15.363961030678928,13.363961030678928,11.363961030678928,9.363961030678928,7.363961030678928,6.535533905932738,6.32842712474619,6.949747468305833,8.949747468305834,9.32842712474619,9.949747468305834,11.949747468305834,12.949747468305834,14.949747468305834,16.15685424949238,17.192388155425117,18.192388155425117,19.192388155425117,20.192388155425117,21.192388155425117,22.192388155425117,23.192388155425117,24.192388155425117,25.192388155425117,26.192388155425117,27.192388155425117,28.192388155425117,29.192388155425117,30.192388155425117,inf
inf,46.97056274847714,45.05634918610404,43.55634918610404,42.55634918610404,42.2634559672906,41.97056274847714,40.2634559672906,39.05634918610404,37.55634918610404,37.97056274847714,36.2634559672906,35.2634559672906,33.97056274847714,31.970562748477143,30.48528137423857,27.98528137423857,26.48528137423857,24.98528137423857,23.48528137423857,22.192388155425117,20.192388155425117,18.192388155425117,16.192388155425117,14.192388155425117,12.192388155425117,10.192388155425117,9.363961030678928,8.535533905932738,8.32842712474619,8.949747468305834,10.485281374238571,11.32842712474619,12.449747468305834,12.071067811865476,13.071067811865476,14.071067811865476,15.071067811865476,16.071067811865476,17.071067811865476,18.071067811865476,19.071067811865476,20.071067811865476,21.071067811865476,22.071067811865476,23.071067811865476,24.071067811865476,25.071067811865476,26.071067811865476,27.071067811865476,28.071067811865476,29.071067811865476,inf
inf,45.14213562373095,44.14213562373095,43.14213562373095,42.14213562373095,41.14213562373095,40.14213562373095,39.14213562373095,38.14213562373095,37.14213562373095,36.14213562373095,35.14213562373095,34.14213562373095,33.14213562373095,31.8492424049175,29.8492424049175,27.8492424049175,25.8492424049175,24.8492424049175,23.8492424049175,22.8492424049175,21.020815280171306,19.020815280171306,17.020815280171306,15.020815280171307,13.020815280171307,12.192388155425117,11.363961030678928,10.535533905932738,10.32842712474619,10.949747468305834,12.485281374238571,13.82842712474619,14.863961030678928,14.071067811865476,14.899494936611665,15.899494936611665,16.899494936611667,17.899494936611667,18.899494936611667,19.899494936611667,20.899494936611667,21.899494936611667,22.899494936611667,23.899494936611667,24.899494936611667,25.899494936611667,25.48528137423857,26.48528137423857,27.48528137423857,28.48528137423857,29.48528137423857,inf
inf,46.97056274847714,45.97056274847714,44.97056274847714,43.97056274847714,42.97056274847714,41.97056274847714,40.97056274847714,39.97056274847714,38.97056274847714,37.97056274847714,36.97056274847714,35.520815280171306,33.020815280171306,31.02081528017131,29.02081528017131,27.02081528017131,25.02081528017131,23.02081528017131,22.02081528017131,21.02081528017131,20.02081528017131,19.02081528017131,17.849242404917497,15.849242404917497,14.985281374238571,13.485281374238571,12.65685424949238,12.035533905932738,11.82842712474619,12.449747468305834,13.071067811865476,14.071067811865476,15.071067811865476,16.071067811865476,16.899494936611667,17.727922061357855,18.727922061357855,19.727922061357855,20.727922061357855,22.227922061357855,23.399494936611667,24.399494936611667,25.399494936611667,26.399494936611667,27.399494936611667,27.606601717798213,26.98528137423857,27.606601717798213,28.606601717798213,28.899494936611667,29.899494936611667,inf
inf,48.798989873223334,47.798989873223334,46.798989873223334,46.47056274847714,44.45584412271571,43.62741699796952,41.627416997969526,40.627416997969526,37.627416997969526,36.798989873223334,36.7634559672906,34.2634559672906,32.2634559672906,30.263455967290597,28.399494936611667,26.399494936611667,24.399494936611667,22.399494936611667,20.899494936611667,19.899494936611667,18.899494936611667,17.899494936611667,16.899494936611667,15.899494936611667,14.899494936611667,14.778174593052022,14.65685424949238,13.035533905932738,13.32842712474619,13.949747468305834,14.571067811865476,15.192388155425117,16.899494936611667,16.48528137423857,17.48528137423857,18.313708498984763,19.14213562373095,20.14213562373095,21.64213562373095,23.556349186104047,24.349242404917497,25.849242404917497,27.22792206135786,28.22792206135786,28.52081528017131,29.106601717798213,28.98528137423857,29.606601717798213,30.435028842544405,29.899494936611667,30.313708498984763,inf
inf,50.62741699796952,48.12741699796952,46.62741699796952,46.12741699796952,43.62741699796952,41.62741699796952,40.298989873223334,38.798989873223334,36.798989873223334,34.798989873223334,34.88477631085024,34.17766952966369,31.677669529663692,30.142135623730955,28.142135623730955,27.22792206135786,25.313708498984763,22.813708498984763,21.313708498984763,21.72792206135786,20.02081528017131,19.02081528017131,17.813708498984763,16.313708498984763,16.899494936611667,16.27817459305202,15.863961030678928,14.035533905932738,14.449747468305834,15.449747468305834,17.071067811865476,16.692388155425117,18.692388155425117,17.98528137423857,19.313708498984763,19.606601717798213,21.14213562373095,20.556349186104047,22.556349186104047,24.091883092036785,25.349242404917497,26.47056274847714,28.97056274847714,29.3492424049175,29.52081528017131,29.935028842544405,31.48528137423857,31.606601717798213,32.72792206135786,31.399494936611667,32.31370849898477,inf
inf,50.248737341529164,48.748737341529164,47.21320343559643,45.21320343559643,43.71320343559643,41.71320343559643,40.21320343559643,39.42031021678298,36.92031021678298,35.38477631085024,33.38477631085024,33.55634918610405,31.05634918610405,29.55634918610405,28.22792206135786,26.72792206135786,24.72792206135786,22.72792206135786,22.813708498984763,23.14213562373095,21.14213562373095,20.642135623730955,19.142135623730955,17.813708498984763,17.692388155425117,17.449747468305834,15.449747468305834,16.035533905932738,15.949747468305834,15.86396103067893,17.36396103067893,17.692388155425117,18.81370849898476,19.48528137423857,20.813708498984763,22.106601717798213,21.727922061357855,22.556349186104047,21.970562748477143,23.970562748477143,25.970562748477143,27.47056274847714,29.97056274847714,30.3492424049175,31.52081528017131,31.935028842544405,31.3492424049175,32.849242404917504,34.89949493661167,32.89949493661167,33.52081528017131,inf
inf,52.248737341529164,49.83452377915607,47.33452377915607,45.83452377915607,44.798989873223334,42.298989873223334,40.798989873223334,38.798989873223334,36.298989873223334,34.798989873223334,33.97056274847715,31.970562748477146,31.677669529663692,30.142135623730955,28.142135623730955,28.05634918610405,25.55634918610405,24.22792206135786,24.142135623730955,23.970562748477143,22.14213562373095,21.69238815542512,20.642135623730955,19.81370849898476,18.86396103067893,16.86396103067893,17.449747468305834,16.86396103067893,18.449747468305834,16.86396103067893,18.69238815542512,18.692388155425117,20.52081528017131,20.48528137423857,22.313708498984763,22.935028842544405,23.727922061357855,23.849242404917497,22.970562748477143,24.798989873223334,27.298989873223334,27.38477631085024,29.38477631085024,31.8492424049175,31.763455967290597,33.7634559672906,32.349242404917504,33.47056274847714,35.72792206135786,34.39949493661167,34.31370849898476,inf
inf,50.92031021678297,49.42031021678297,47.42031021678297,45.42031021678297,43.92031021678297,42.384776310850235,40.384776310850235,38.92031021678298,36.92031021678298,35.05634918610405,33.05634918610405,31.55634918610405,30.55634918610405,29.55634918610405,29.142135623730955,28.384776310850242,27.763455967290597,26.72792206135786,25.278174593052025,23.278174593052025,22.278174593052025,21.278174593052025,20.278174593052025,19.278174593052025,18.278174593052025,17.86396103067893,18.278174593052025,17.86396103067893,18.278174593052025,17.86396103067893,18.278174593052025,19.278174593052025,21.278174593052025,22.48528137423857,23.313708498984763,24.435028842544405,25.056349186104047,25.091883092036785,23.970562748477143,25.091883092036785,27.091883092036785,28.88477631085024,29.50609665440988,31.50609665440988,33.2634559672906,34.59188309203679,33.349242404917504,34.47056274847715,36.97056274847715,36.89949493661167,36.31370849898476,inf
inf,50.834523779156065,49.79898987322333,47.29898987322333,45.79898987322333,43.79898987322333,41.79898987322333,40.97056274847714,38.97056274847714,36.97056274847714,34.47056274847714,32.97056274847714,33.38477631085024,31.677669529663692,30.55634918610405,31.142135623730955,29.384776310850242,28.899494936611667,26.899494936611667,25.399494936611667,24.19238815542512,22.69238815542512,21.69238815542512,21.399494936611667,21.106601717798217,19.278174593052025,19.36396103067893,20.278174593052025,18.86396103067893,20.278174593052025,18.86396103067893,20.278174593052025,20.399494936611667,22.106601717798217,24.106601717798217,26.106601717798217,25.935028842544405,27.556349186104047,26.091883092036785,25.970562748477143,25.38477631085024,26.88477631085024,28.38477631085024,30.38477631085024,31.627416997969522,33.62741699796952,34.7634559672906,35.349242404917504,35.47056274847715,37.97056274847715,39.39949493661167,38.31370849898476,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
